signal_type,id_cliente,familia,month,prediccion,urgency,signal,categoria,signal_date,restock_date,metadata
type_1_model_prediction,1000081333,Familia T1,2026-01,14.05872631072998,,Esta semana el cliente 1000081333 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000081341,Familia T1,2026-01,8.581785202026367,,Esta semana el cliente 1000081341 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000081343,Familia T1,2026-01,3.932581901550293,,Esta semana el cliente 1000081343 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081347,Familia T1,2026-01,4.877484321594238,,Esta semana el cliente 1000081347 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081354,Familia T1,2026-01,12.45306396484375,,Esta semana el cliente 1000081354 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081358,Familia T1,2026-01,10.320987701416016,,Esta semana el cliente 1000081358 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081359,Familia T1,2026-01,10.500702857971191,,Esta semana el cliente 1000081359 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081361,Familia T1,2026-01,23.362201690673828,,Esta semana el cliente 1000081361 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,1000081369,Familia T1,2026-01,11.126766204833984,,Esta semana el cliente 1000081369 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081370,Familia T1,2026-01,1.53229820728302,,Esta semana el cliente 1000081370 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081381,Familia T1,2026-01,5.177588939666748,,Esta semana el cliente 1000081381 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081382,Familia T1,2026-01,1.9789929389953613,,Esta semana el cliente 1000081382 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081387,Familia T1,2026-01,2.212024450302124,,Esta semana el cliente 1000081387 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081399,Familia T1,2026-01,5.734649181365967,,Esta semana el cliente 1000081399 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,1000081406,Familia T1,2026-01,21.934659957885742,,Esta semana el cliente 1000081406 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,1000081410,Familia T1,2026-01,15.736183166503906,,Esta semana el cliente 1000081410 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,1000081414,Familia T1,2026-01,12.360332489013672,,Esta semana el cliente 1000081414 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081415,Familia T1,2026-01,2.169736862182617,,Esta semana el cliente 1000081415 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081421,Familia T1,2026-01,12.473426818847656,,Esta semana el cliente 1000081421 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081425,Familia T1,2026-01,10.700861930847168,,Esta semana el cliente 1000081425 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081433,Familia T1,2026-01,1.2235691547393799,,Esta semana el cliente 1000081433 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000081454,Familia T1,2026-01,14.758021354675293,,Esta semana el cliente 1000081454 podria comprar 15 unidades de Familia T1.,,,,
type_1_model_prediction,1000081466,Familia T1,2026-01,2.5418930053710938,,Esta semana el cliente 1000081466 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081475,Familia T1,2026-01,2.7968907356262207,,Esta semana el cliente 1000081475 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081480,Familia T1,2026-01,5.46425724029541,,Esta semana el cliente 1000081480 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081484,Familia T1,2026-01,15.899656295776367,,Esta semana el cliente 1000081484 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,1000081498,Familia T1,2026-01,2.6977851390838623,,Esta semana el cliente 1000081498 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081499,Familia T1,2026-01,17.374361038208008,,Esta semana el cliente 1000081499 podria comprar 17 unidades de Familia T1.,,,,
type_1_model_prediction,1000081507,Familia T1,2026-01,3.6751599311828613,,Esta semana el cliente 1000081507 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081514,Familia T1,2026-01,10.868021965026855,,Esta semana el cliente 1000081514 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081515,Familia T1,2026-01,23.01420783996582,,Esta semana el cliente 1000081515 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,1000081519,Familia T1,2026-01,3.7519478797912598,,Esta semana el cliente 1000081519 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081521,Familia T1,2026-01,22.99416732788086,,Esta semana el cliente 1000081521 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,1000081528,Familia T1,2026-01,13.89449691772461,,Esta semana el cliente 1000081528 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000081529,Familia T1,2026-01,5.064660549163818,,Esta semana el cliente 1000081529 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081533,Familia T1,2026-01,17.978816986083984,,Esta semana el cliente 1000081533 podria comprar 18 unidades de Familia T1.,,,,
type_1_model_prediction,1000081540,Familia T1,2026-01,2.437624216079712,,Esta semana el cliente 1000081540 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081542,Familia T1,2026-01,12.103243827819824,,Esta semana el cliente 1000081542 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081565,Familia T1,2026-01,13.060949325561523,,Esta semana el cliente 1000081565 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081566,Familia T1,2026-01,11.159285545349121,,Esta semana el cliente 1000081566 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081567,Familia T1,2026-01,9.401302337646484,,Esta semana el cliente 1000081567 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000081576,Familia T1,2026-01,1.8473639488220215,,Esta semana el cliente 1000081576 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081581,Familia T1,2026-01,10.228379249572754,,Esta semana el cliente 1000081581 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081597,Familia T1,2026-01,3.070158004760742,,Esta semana el cliente 1000081597 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081601,Familia T1,2026-01,6.690847396850586,,Esta semana el cliente 1000081601 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000081606,Familia T1,2026-01,14.980844497680664,,Esta semana el cliente 1000081606 podria comprar 15 unidades de Familia T1.,,,,
type_1_model_prediction,1000081623,Familia T1,2026-01,21.794448852539062,,Esta semana el cliente 1000081623 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,1000081624,Familia T1,2026-01,10.443512916564941,,Esta semana el cliente 1000081624 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081630,Familia T1,2026-01,4.980400562286377,,Esta semana el cliente 1000081630 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081633,Familia T1,2026-01,4.901486873626709,,Esta semana el cliente 1000081633 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081635,Familia T1,2026-01,2.1614294052124023,,Esta semana el cliente 1000081635 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081638,Familia T1,2026-01,1.0071160793304443,,Esta semana el cliente 1000081638 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000081639,Familia T1,2026-01,3.5913515090942383,,Esta semana el cliente 1000081639 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081640,Familia T1,2026-01,11.849432945251465,,Esta semana el cliente 1000081640 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081642,Familia T1,2026-01,4.430229663848877,,Esta semana el cliente 1000081642 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081670,Familia T1,2026-01,7.261270523071289,,Esta semana el cliente 1000081670 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000081680,Familia T1,2026-01,4.815138816833496,,Esta semana el cliente 1000081680 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081682,Familia T1,2026-01,2.0906362533569336,,Esta semana el cliente 1000081682 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081686,Familia T1,2026-01,1.067183494567871,,Esta semana el cliente 1000081686 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000081689,Familia T1,2026-01,10.120382308959961,,Esta semana el cliente 1000081689 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081692,Familia T1,2026-01,11.900137901306152,,Esta semana el cliente 1000081692 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081693,Familia T1,2026-01,9.903205871582031,,Esta semana el cliente 1000081693 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081695,Familia T1,2026-01,3.64990234375,,Esta semana el cliente 1000081695 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081710,Familia T1,2026-01,3.024181842803955,,Esta semana el cliente 1000081710 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081715,Familia T1,2026-01,2.1440916061401367,,Esta semana el cliente 1000081715 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081716,Familia T1,2026-01,12.170463562011719,,Esta semana el cliente 1000081716 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081719,Familia T1,2026-01,3.1786985397338867,,Esta semana el cliente 1000081719 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081727,Familia T1,2026-01,4.022071361541748,,Esta semana el cliente 1000081727 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081729,Familia T1,2026-01,13.16515827178955,,Esta semana el cliente 1000081729 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081733,Familia T1,2026-01,2.09389328956604,,Esta semana el cliente 1000081733 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081735,Familia T1,2026-01,6.54771614074707,,Esta semana el cliente 1000081735 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000081748,Familia T1,2026-01,2.714373826980591,,Esta semana el cliente 1000081748 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081756,Familia T1,2026-01,6.131889343261719,,Esta semana el cliente 1000081756 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,1000081769,Familia T1,2026-01,14.168588638305664,,Esta semana el cliente 1000081769 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000081776,Familia T1,2026-01,11.071531295776367,,Esta semana el cliente 1000081776 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081778,Familia T1,2026-01,5.453561782836914,,Esta semana el cliente 1000081778 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081788,Familia T1,2026-01,1.6106147766113281,,Esta semana el cliente 1000081788 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081792,Familia T1,2026-01,1.7172844409942627,,Esta semana el cliente 1000081792 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081795,Familia T1,2026-01,8.984307289123535,,Esta semana el cliente 1000081795 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000081797,Familia T1,2026-01,4.258723258972168,,Esta semana el cliente 1000081797 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081813,Familia T1,2026-01,2.2906436920166016,,Esta semana el cliente 1000081813 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081820,Familia T1,2026-01,5.842645645141602,,Esta semana el cliente 1000081820 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,1000081822,Familia T1,2026-01,11.135586738586426,,Esta semana el cliente 1000081822 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081824,Familia T1,2026-01,3.151508331298828,,Esta semana el cliente 1000081824 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081826,Familia T1,2026-01,12.733320236206055,,Esta semana el cliente 1000081826 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081829,Familia T1,2026-01,2.309293746948242,,Esta semana el cliente 1000081829 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081831,Familia T1,2026-01,8.595831871032715,,Esta semana el cliente 1000081831 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000081846,Familia T1,2026-01,12.900343894958496,,Esta semana el cliente 1000081846 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081847,Familia T1,2026-01,13.870124816894531,,Esta semana el cliente 1000081847 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000081853,Familia T1,2026-01,23.234649658203125,,Esta semana el cliente 1000081853 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,1000081860,Familia T1,2026-01,3.3490753173828125,,Esta semana el cliente 1000081860 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081867,Familia T1,2026-01,4.192775726318359,,Esta semana el cliente 1000081867 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000081870,Familia T1,2026-01,11.132013320922852,,Esta semana el cliente 1000081870 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000081875,Familia T1,2026-01,1.4302031993865967,,Esta semana el cliente 1000081875 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000081881,Familia T1,2026-01,19.70673942565918,,Esta semana el cliente 1000081881 podria comprar 20 unidades de Familia T1.,,,,
type_1_model_prediction,1000081894,Familia T1,2026-01,13.232885360717773,,Esta semana el cliente 1000081894 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081900,Familia T1,2026-01,2.060058116912842,,Esta semana el cliente 1000081900 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081902,Familia T1,2026-01,1.4400999546051025,,Esta semana el cliente 1000081902 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000081911,Familia T1,2026-01,4.685250282287598,,Esta semana el cliente 1000081911 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081915,Familia T1,2026-01,2.2798774242401123,,Esta semana el cliente 1000081915 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081916,Familia T1,2026-01,6.549507141113281,,Esta semana el cliente 1000081916 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000081917,Familia T1,2026-01,9.884302139282227,,Esta semana el cliente 1000081917 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000081918,Familia T1,2026-01,7.535643577575684,,Esta semana el cliente 1000081918 podria comprar 8 unidades de Familia T1.,,,,
type_1_model_prediction,1000081921,Familia T1,2026-01,5.6334452629089355,,Esta semana el cliente 1000081921 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,1000081948,Familia T1,2026-01,4.514307022094727,,Esta semana el cliente 1000081948 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081951,Familia T1,2026-01,3.2849273681640625,,Esta semana el cliente 1000081951 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081956,Familia T1,2026-01,3.1028409004211426,,Esta semana el cliente 1000081956 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081959,Familia T1,2026-01,12.253069877624512,,Esta semana el cliente 1000081959 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081965,Familia T1,2026-01,11.981413841247559,,Esta semana el cliente 1000081965 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000081969,Familia T1,2026-01,5.8006062507629395,,Esta semana el cliente 1000081969 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,1000081975,Familia T1,2026-01,1.8596365451812744,,Esta semana el cliente 1000081975 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000081979,Familia T1,2026-01,12.993951797485352,,Esta semana el cliente 1000081979 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000081983,Familia T1,2026-01,21.480270385742188,,Esta semana el cliente 1000081983 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,1000081985,Familia T1,2026-01,5.111326694488525,,Esta semana el cliente 1000081985 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000081986,Familia T1,2026-01,3.1318750381469727,,Esta semana el cliente 1000081986 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000081988,Familia T1,2026-01,21.49923324584961,,Esta semana el cliente 1000081988 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,1000082003,Familia T1,2026-01,2.8366785049438477,,Esta semana el cliente 1000082003 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082007,Familia T1,2026-01,4.042905807495117,,Esta semana el cliente 1000082007 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000082008,Familia T1,2026-01,22.034841537475586,,Esta semana el cliente 1000082008 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,1000082009,Familia T1,2026-01,11.914406776428223,,Esta semana el cliente 1000082009 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000082015,Familia T1,2026-01,1.9794526100158691,,Esta semana el cliente 1000082015 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082018,Familia T1,2026-01,10.595020294189453,,Esta semana el cliente 1000082018 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082020,Familia T1,2026-01,13.341960906982422,,Esta semana el cliente 1000082020 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000082021,Familia T1,2026-01,1.2785437107086182,,Esta semana el cliente 1000082021 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082035,Familia T1,2026-01,1.4741644859313965,,Esta semana el cliente 1000082035 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082036,Familia T1,2026-01,10.731756210327148,,Esta semana el cliente 1000082036 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082039,Familia T1,2026-01,7.380742073059082,,Esta semana el cliente 1000082039 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000082042,Familia T1,2026-01,2.2861526012420654,,Esta semana el cliente 1000082042 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082043,Familia T1,2026-01,10.442227363586426,,Esta semana el cliente 1000082043 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000082044,Familia T1,2026-01,16.06570053100586,,Esta semana el cliente 1000082044 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,1000082050,Familia T1,2026-01,4.5159406661987305,,Esta semana el cliente 1000082050 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082069,Familia T1,2026-01,10.9826078414917,,Esta semana el cliente 1000082069 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082070,Familia T1,2026-01,3.7141237258911133,,Esta semana el cliente 1000082070 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000082084,Familia T1,2026-01,8.635372161865234,,Esta semana el cliente 1000082084 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082087,Familia T1,2026-01,1.4349262714385986,,Esta semana el cliente 1000082087 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082088,Familia T1,2026-01,1.9686474800109863,,Esta semana el cliente 1000082088 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082092,Familia T1,2026-01,9.060258865356445,,Esta semana el cliente 1000082092 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082093,Familia T1,2026-01,21.147890090942383,,Esta semana el cliente 1000082093 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,1000082097,Familia T1,2026-01,12.957939147949219,,Esta semana el cliente 1000082097 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000082104,Familia T1,2026-01,10.122323036193848,,Esta semana el cliente 1000082104 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,1000082107,Familia T1,2026-01,10.871147155761719,,Esta semana el cliente 1000082107 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082111,Familia T1,2026-01,3.4839701652526855,,Esta semana el cliente 1000082111 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082113,Familia T1,2026-01,5.010730266571045,,Esta semana el cliente 1000082113 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082122,Familia T1,2026-01,1.4478760957717896,,Esta semana el cliente 1000082122 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082125,Familia T1,2026-01,3.0419654846191406,,Esta semana el cliente 1000082125 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082131,Familia T1,2026-01,12.32907485961914,,Esta semana el cliente 1000082131 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000082135,Familia T1,2026-01,18.247150421142578,,Esta semana el cliente 1000082135 podria comprar 18 unidades de Familia T1.,,,,
type_1_model_prediction,1000082142,Familia T1,2026-01,6.983509063720703,,Esta semana el cliente 1000082142 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000082143,Familia T1,2026-01,14.48752212524414,,Esta semana el cliente 1000082143 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000082145,Familia T1,2026-01,1.3530395030975342,,Esta semana el cliente 1000082145 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082155,Familia T1,2026-01,4.818531036376953,,Esta semana el cliente 1000082155 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082157,Familia T1,2026-01,17.599233627319336,,Esta semana el cliente 1000082157 podria comprar 18 unidades de Familia T1.,,,,
type_1_model_prediction,1000082170,Familia T1,2026-01,12.903303146362305,,Esta semana el cliente 1000082170 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,1000082171,Familia T1,2026-01,11.232590675354004,,Esta semana el cliente 1000082171 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082177,Familia T1,2026-01,4.883875370025635,,Esta semana el cliente 1000082177 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082188,Familia T1,2026-01,9.273843765258789,,Esta semana el cliente 1000082188 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082189,Familia T1,2026-01,21.73795509338379,,Esta semana el cliente 1000082189 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,1000082218,Familia T1,2026-01,6.897464275360107,,Esta semana el cliente 1000082218 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000082230,Familia T1,2026-01,1.0156974792480469,,Esta semana el cliente 1000082230 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082234,Familia T1,2026-01,8.918811798095703,,Esta semana el cliente 1000082234 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082235,Familia T1,2026-01,2.1688294410705566,,Esta semana el cliente 1000082235 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082240,Familia T1,2026-01,5.465280532836914,,Esta semana el cliente 1000082240 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082245,Familia T1,2026-01,5.062268257141113,,Esta semana el cliente 1000082245 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082248,Familia T1,2026-01,2.813507556915283,,Esta semana el cliente 1000082248 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082253,Familia T1,2026-01,4.65061616897583,,Esta semana el cliente 1000082253 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082257,Familia T1,2026-01,5.0808024406433105,,Esta semana el cliente 1000082257 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082258,Familia T1,2026-01,5.3593549728393555,,Esta semana el cliente 1000082258 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082264,Familia T1,2026-01,4.880374908447266,,Esta semana el cliente 1000082264 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,1000082267,Familia T1,2026-01,11.763394355773926,,Esta semana el cliente 1000082267 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,1000082269,Familia T1,2026-01,1.083436131477356,,Esta semana el cliente 1000082269 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,1000082273,Familia T1,2026-01,9.261409759521484,,Esta semana el cliente 1000082273 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082274,Familia T1,2026-01,2.1774370670318604,,Esta semana el cliente 1000082274 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082287,Familia T1,2026-01,2.6004793643951416,,Esta semana el cliente 1000082287 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082288,Familia T1,2026-01,11.217418670654297,,Esta semana el cliente 1000082288 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082290,Familia T1,2026-01,14.074344635009766,,Esta semana el cliente 1000082290 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000082295,Familia T1,2026-01,9.466256141662598,,Esta semana el cliente 1000082295 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,1000082300,Familia T1,2026-01,1.8735711574554443,,Esta semana el cliente 1000082300 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,1000082307,Familia T1,2026-01,22.576852798461914,,Esta semana el cliente 1000082307 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,1000082321,Familia T1,2026-01,10.70531940460205,,Esta semana el cliente 1000082321 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082324,Familia T1,2026-01,3.9124741554260254,,Esta semana el cliente 1000082324 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000082332,Familia T1,2026-01,22.234071731567383,,Esta semana el cliente 1000082332 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,1000082336,Familia T1,2026-01,2.87996768951416,,Esta semana el cliente 1000082336 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082339,Familia T1,2026-01,3.000515937805176,,Esta semana el cliente 1000082339 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,1000082340,Familia T1,2026-01,4.065937042236328,,Esta semana el cliente 1000082340 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000082343,Familia T1,2026-01,11.299304008483887,,Esta semana el cliente 1000082343 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,1000082358,Familia T1,2026-01,4.009031295776367,,Esta semana el cliente 1000082358 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,1000082364,Familia T1,2026-01,6.513360977172852,,Esta semana el cliente 1000082364 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,1000082368,Familia T1,2026-01,13.861368179321289,,Esta semana el cliente 1000082368 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,1000082371,Familia T1,2026-01,20.116687774658203,,Esta semana el cliente 1000082371 podria comprar 20 unidades de Familia T1.,,,,
type_1_model_prediction,1000082375,Familia T1,2026-01,4.5224175453186035,,Esta semana el cliente 1000082375 podria comprar 5 unidades de Familia T1.,,,,
